X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8837466.341,5412173.709,359795,GO-20232259809,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,3,2023,September,28,271,Thursday  ,3,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38831087,43.65478399
-8840084.816,5423954.963,359796,GO-20232260680,2023/09/28 04:00:00+00,2023/09/27 04:00:00+00,2023,September,28,271,Thursday  ,7,2023,September,27,270,Wednesday ,23,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,105,Lawrence Park North,105,Lawrence Park North (105),-79.41183303,43.7313065
-8836605.466,5410886.084,359797,GO-20232259612,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,1,2023,September,28,271,Thursday  ,1,D52,Ttc Street Car,Transit,1430,100,Assault,Assault,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3805775,43.64641459
-8857668.132,5423010.421,359798,GO-20232260504,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,13,2023,September,28,271,Thursday  ,7,D23,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,Break and Enter,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.56978664,43.72517504
-8859885.266,5425742.727,359799,GO-20232263484,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,17,2023,September,28,271,Thursday  ,13,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,110,Assault Bodily Harm,Assault,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5897035,43.74290999
-8859885.266,5425742.727,359800,GO-20232263484,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,17,2023,September,28,271,Thursday  ,13,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,110,Assault Bodily Harm,Assault,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5897035,43.74290999
-8834237.039,5413119.077,359801,GO-20232265946,2023/09/28 04:00:00+00,2023/09/27 04:00:00+00,2023,September,28,271,Thursday  ,21,2023,September,27,270,Wednesday ,16,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,72,Regent Park,72,Regent Park (72),-79.35930155,43.66092803
-8841764.004,5417603.657,359802,GO-20232260696,2023/09/28 04:00:00+00,2023/09/27 04:00:00+00,2023,September,28,271,Thursday  ,7,2023,September,27,270,Wednesday ,21,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.42691743,43.69006514
-8848648.154,5427529.739,359803,GO-20232263413,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,14,2023,September,28,271,Thursday  ,13,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1420,100,Assault With Weapon,Assault,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
-8848648.154,5427529.739,359804,GO-20232263413,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,14,2023,September,28,271,Thursday  ,13,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
-8834237.039,5413119.077,359805,GO-20232265946,2023/09/28 04:00:00+00,2023/09/27 04:00:00+00,2023,September,28,271,Thursday  ,21,2023,September,27,270,Wednesday ,16,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,72,Regent Park,72,Regent Park (72),-79.35930155,43.66092803
-8837099.764,5410632.994,359806,GO-20232264497,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,17,2023,September,28,271,Thursday  ,11,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.38501786,43.64476941
-8824274.307,5420838.734,359807,GO-20232261283,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,9,2023,September,28,271,Thursday  ,8,D41,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.26980481,43.71107522
-8849940.925,5403417.493,359808,GO-20232260236,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,6,2023,September,28,271,Thursday  ,6,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,18,New Toronto,18,New Toronto (18),-79.50037196,43.5978467
-8829884.726,5436288.334,359809,GO-20232263022,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,13,2023,September,28,271,Thursday  ,13,D42,Schools During Supervised Activity,Educational,1610,100,Robbery With Weapon,Robbery,116,Steeles,116,Steeles (116),-79.32020406,43.81131052
-8851660.787,5405605.373,359810,GO-20232260197,2023/09/28 04:00:00+00,2023/09/27 04:00:00+00,2023,September,28,271,Thursday  ,6,2023,September,27,270,Wednesday ,15,D22,Jails / Detention Centres,Other,1430,100,Assault,Assault,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.51582175,43.61207845
-8823045.485,5430416.248,359811,GO-20232269934,2023/09/28 04:00:00+00,2023/09/18 04:00:00+00,2023,September,28,271,Thursday  ,10,2023,September,18,261,Monday    ,10,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,156,Bendale-Glen Andrew,127,Bendale (127),-79.25876612,43.77323286
-8829884.726,5436288.334,359812,GO-20232263022,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,13,2023,September,28,271,Thursday  ,13,D42,Schools During Supervised Activity,Educational,1610,100,Robbery With Weapon,Robbery,116,Steeles,116,Steeles (116),-79.32020406,43.81131052
-8848490.797,5406404.294,359813,GO-20232267190,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,22,2023,September,28,271,Thursday  ,21,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.48734525,43.61727443
-8814718.454,5432153.697,359814,GO-20232265039,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,17,2023,September,28,271,Thursday  ,8,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,134,Highland Creek,134,Highland Creek (134),-79.18396313,43.78450192
-8829884.726,5436288.334,359815,GO-20232263022,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,13,2023,September,28,271,Thursday  ,13,D42,Schools During Supervised Activity,Educational,1610,100,Robbery With Weapon,Robbery,116,Steeles,116,Steeles (116),-79.32020406,43.81131052
-8837790.546,5420846.024,359816,GO-20232262312,2023/09/28 04:00:00+00,2023/09/07 04:00:00+00,2023,September,28,271,Thursday  ,11,2023,September,7,250,Thursday  ,12,D53,Schools During Supervised Activity,Educational,1610,220,Robbery - Other,Robbery,99,Mount Pleasant East,99,Mount Pleasant East (99),-79.39122325,43.71112256
-8847136.384,5412611.025,359817,GO-20232262617,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,12,2023,September,28,271,Thursday  ,10,D11,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,88,High Park North,88,High Park North (88),-79.47517835,43.65762623
-8825274.22,5429945.07,359818,GO-20232262425,2023/09/28 04:00:00+00,2023/09/05 04:00:00+00,2023,September,28,271,Thursday  ,11,2023,September,5,248,Tuesday   ,14,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,126,Dorset Park,126,Dorset Park (126),-79.27878718,43.77017645
-8841979.691,5409691.197,359819,GO-20232260403,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,6,2023,September,28,271,Thursday  ,6,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,85,South Parkdale,85,South Parkdale (85),-79.42885499,43.63864694
-8851609.317,5428007.465,359820,GO-20232266413,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,20,2023,September,28,271,Thursday  ,20,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,100,Assault With Weapon,Assault,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51535939,43.75760604
-8851609.317,5428007.465,359821,GO-20232266413,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,20,2023,September,28,271,Thursday  ,20,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51535939,43.75760604
-8858690.185,5424571.297,359822,GO-20232260378,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,11,2023,September,28,271,Thursday  ,6,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.57896791,43.73530707
-8839348.055,5409509.748,359823,GO-20232265367,2023/09/28 04:00:00+00,2023/09/24 04:00:00+00,2023,September,28,271,Thursday  ,18,2023,September,24,267,Sunday    ,3,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,163,Fort York-Liberty Village,82,Niagara (82),-79.40521459,43.63746729
-8839811.5,5428426.596,359824,GO-20232259199,2023/09/28 04:00:00+00,2023/09/15 04:00:00+00,2023,September,28,271,Thursday  ,2,2023,September,15,258,Friday    ,2,D32,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,153,Avondale,51,Willowdale East (51),-79.40937779,43.76032542
-8853618.185,5409403.391,359825,GO-20232265923,2023/09/28 04:00:00+00,2023/09/28 04:00:00+00,2023,September,28,271,Thursday  ,19,2023,September,28,271,Thursday  ,7,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.53340535,43.63677583
